days
pon	uto	sre	cet	pet

hours
1	2	3	4	5	6	7

people
rada_64_fzc.v.2'	steda_63_fzc.v.2'
rada_64_fzc.v.3'	steda_63_fzc.v.3'
rada_71_fzc.v.1'	steda_72_fzc.v.1'
rada_71_fzc.v.2'	steda_72_fzc.v.2'
rada_71_fzc.v.3'	steda_72_fzc.v.3'
rada_73_fzc.v.1'	steda_74_fzc.v.1'
rada_74_fzc.v.2'	steda_73_fzc.v.2'
rada_74_fzc.v.3'	steda_73_fzc.v.3'
rada_81_fzc.v.1'	steda_82_fzc.v.1'
rada_81_fzc.v.2'	steda_82_fzc.v.2'
rada_81_fzc.v.3'	steda_82_fzc.v.3'
rada_83_fzc.v.1'	steda_84_fzc.v.1'
rada_83_fzc.v.2'	steda_84_fzc.v.2'
rada_83_fzc.v.3'	steda_84_fzc.v.3'


additional
// gradjansko verska
//
// francuski, ruski
busne_51_fra.p.1_pon_1
busne_51_fra.p.2_sre_1
busne_53_fra.p.1_uto_1
busne_53_fra.p.2_pet_1
busne_52_fra.p.1_pon_6
busne_52_fra.p.2_cet_6
busne_54_fra.p.1_uto_6
busne_54_fra.p.2_cet_7
-52_pon_7
-52_cet_7
-54_uto_7
// pedagoski uslovi
// isti predmet ne ide u uzastopnim danim
-zijo_61_fiz.p.1'_pon -zijo_61_fiz.p.2'_uto
-zijo_61_fiz.p.1'_uto -zijo_61_fiz.p.2'_sre
-zijo_61_fiz.p.1'_sre -zijo_61_fiz.p.2'_cet
-zijo_61_fiz.p.1'_cet -zijo_61_fiz.p.2'_pet
-zijo_62_fiz.p.1'_pon -zijo_62_fiz.p.2'_uto
-zijo_62_fiz.p.1'_uto -zijo_62_fiz.p.2'_sre
-zijo_62_fiz.p.1'_sre -zijo_62_fiz.p.2'_cet
-zijo_62_fiz.p.1'_cet -zijo_62_fiz.p.2'_pet
-zijo_63_fiz.p.1'_pon -zijo_63_fiz.p.2'_uto
-zijo_63_fiz.p.1'_uto -zijo_63_fiz.p.2'_sre
-zijo_63_fiz.p.1'_sre -zijo_63_fiz.p.2'_cet
-zijo_63_fiz.p.1'_cet -zijo_63_fiz.p.2'_pet
-zijo_64_fiz.p.1'_pon -zijo_64_fiz.p.2'_uto
-zijo_64_fiz.p.1'_uto -zijo_64_fiz.p.2'_sre
-zijo_64_fiz.p.1'_sre -zijo_64_fiz.p.2'_cet
-zijo_64_fiz.p.1'_cet -zijo_64_fiz.p.2'_pet
-zijo_71_fiz.p.1'_pon -zijo_71_fiz.p.2'_uto
-zijo_71_fiz.p.1'_uto -zijo_71_fiz.p.2'_sre
-zijo_71_fiz.p.1'_sre -zijo_71_fiz.p.2'_cet
-zijo_71_fiz.p.1'_cet -zijo_71_fiz.p.2'_pet
-zijo_72_fiz.p.1'_pon -zijo_72_fiz.p.2'_uto
-zijo_72_fiz.p.1'_uto -zijo_72_fiz.p.2'_sre
-zijo_72_fiz.p.1'_sre -zijo_72_fiz.p.2'_cet
-zijo_72_fiz.p.1'_cet -zijo_72_fiz.p.2'_pet
-zijo_73_fiz.p.1'_pon -zijo_73_fiz.p.2'_uto
-zijo_73_fiz.p.1'_uto -zijo_73_fiz.p.2'_sre
-zijo_73_fiz.p.1'_sre -zijo_73_fiz.p.2'_cet
-zijo_73_fiz.p.1'_cet -zijo_73_fiz.p.2'_pet
-zijo_74_fiz.p.1'_pon -zijo_74_fiz.p.2'_uto
-zijo_74_fiz.p.1'_uto -zijo_74_fiz.p.2'_sre
-zijo_74_fiz.p.1'_sre -zijo_74_fiz.p.2'_cet
-zijo_74_fiz.p.1'_cet -zijo_74_fiz.p.2'_pet
-zijo_81_fiz.p.1'_pon -zijo_81_fiz.p.2'_uto
-zijo_81_fiz.p.1'_uto -zijo_81_fiz.p.2'_sre
-zijo_81_fiz.p.1'_sre -zijo_81_fiz.p.2'_cet
-zijo_81_fiz.p.1'_cet -zijo_81_fiz.p.2'_pet
-zijo_82_fiz.p.1'_pon -zijo_82_fiz.p.2'_uto
-zijo_82_fiz.p.1'_uto -zijo_82_fiz.p.2'_sre
-zijo_82_fiz.p.1'_sre -zijo_82_fiz.p.2'_cet
-zijo_82_fiz.p.1'_cet -zijo_82_fiz.p.2'_pet
-zijo_83_fiz.p.1'_pon -zijo_83_fiz.p.2'_uto
-zijo_83_fiz.p.1'_uto -zijo_83_fiz.p.2'_sre
-zijo_83_fiz.p.1'_sre -zijo_83_fiz.p.2'_cet
-zijo_83_fiz.p.1'_cet -zijo_83_fiz.p.2'_pet
-zijo_84_fiz.p.1'_pon -zijo_84_fiz.p.2'_uto
-zijo_84_fiz.p.1'_uto -zijo_84_fiz.p.2'_sre
-zijo_84_fiz.p.1'_sre -zijo_84_fiz.p.2'_cet
-zijo_84_fiz.p.1'_cet -zijo_84_fiz.p.2'_pet
//
-stomi_71_hem.p.1'_pon -stomi_71_hem.p.2'_uto
-stomi_71_hem.p.1'_uto -stomi_71_hem.p.2'_sre
-stomi_71_hem.p.1'_sre -stomi_71_hem.p.2'_cet
-stomi_71_hem.p.1'_cet -stomi_71_hem.p.2'_pet
-stomi_72_hem.p.1'_pon -stomi_72_hem.p.2'_uto
-stomi_72_hem.p.1'_uto -stomi_72_hem.p.2'_sre
-stomi_72_hem.p.1'_sre -stomi_72_hem.p.2'_cet
-stomi_72_hem.p.1'_cet -stomi_72_hem.p.2'_pet
-stomi_73_hem.p.1'_pon -stomi_73_hem.p.2'_uto
-stomi_73_hem.p.1'_uto -stomi_73_hem.p.2'_sre
-stomi_73_hem.p.1'_sre -stomi_73_hem.p.2'_cet
-stomi_73_hem.p.1'_cet -stomi_73_hem.p.2'_pet
-stomi_74_hem.p.1'_pon -stomi_74_hem.p.2'_uto
-stomi_74_hem.p.1'_uto -stomi_74_hem.p.2'_sre
-stomi_74_hem.p.1'_sre -stomi_74_hem.p.2'_cet
-stomi_74_hem.p.1'_cet -stomi_74_hem.p.2'_pet
-stomi_81_hem.p.1'_pon -stomi_81_hem.p.2'_uto
-stomi_81_hem.p.1'_uto -stomi_81_hem.p.2'_sre
-stomi_81_hem.p.1'_sre -stomi_81_hem.p.2'_cet
-stomi_81_hem.p.1'_cet -stomi_81_hem.p.2'_pet
-stomi_82_hem.p.1'_pon -stomi_82_hem.p.2'_uto
-stomi_82_hem.p.1'_uto -stomi_82_hem.p.2'_sre
-stomi_82_hem.p.1'_sre -stomi_82_hem.p.2'_cet
-stomi_82_hem.p.1'_cet -stomi_82_hem.p.2'_pet
-stomi_83_hem.p.1'_pon -stomi_83_hem.p.2'_uto
-stomi_83_hem.p.1'_uto -stomi_83_hem.p.2'_sre
-stomi_83_hem.p.1'_sre -stomi_83_hem.p.2'_cet
-stomi_83_hem.p.1'_cet -stomi_83_hem.p.2'_pet
-stomi_84_hem.p.1'_pon -stomi_84_hem.p.2'_uto
-stomi_84_hem.p.1'_uto -stomi_84_hem.p.2'_sre
-stomi_84_hem.p.1'_sre -stomi_84_hem.p.2'_cet
-stomi_84_hem.p.1'_cet -stomi_84_hem.p.2'_pet
//
-kusa_51_bio.p.1'_pon -kusa_51_bio.p.2'_uto
-kusa_51_bio.p.1'_uto -kusa_51_bio.p.2'_sre
-kusa_51_bio.p.1'_sre -kusa_51_bio.p.2'_cet
-kusa_51_bio.p.1'_cet -kusa_51_bio.p.2'_pet
-kusa_52_bio.p.1'_pon -kusa_52_bio.p.2'_uto
-kusa_52_bio.p.1'_uto -kusa_52_bio.p.2'_sre
-kusa_52_bio.p.1'_sre -kusa_52_bio.p.2'_cet
-kusa_52_bio.p.1'_cet -kusa_52_bio.p.2'_pet
-kusa_53_bio.p.1'_pon -kusa_53_bio.p.2'_uto
-kusa_53_bio.p.1'_uto -kusa_53_bio.p.2'_sre
-kusa_53_bio.p.1'_sre -kusa_53_bio.p.2'_cet
-kusa_53_bio.p.1'_cet -kusa_53_bio.p.2'_pet
-kusa_54_bio.p.1'_pon -kusa_54_bio.p.2'_uto
-kusa_54_bio.p.1'_uto -kusa_54_bio.p.2'_sre
-kusa_54_bio.p.1'_sre -kusa_54_bio.p.2'_cet
-kusa_54_bio.p.1'_cet -kusa_54_bio.p.2'_pet
-miiv_61_bio.p.1'_pon -miiv_61_bio.p.2'_uto
-miiv_61_bio.p.1'_uto -miiv_61_bio.p.2'_sre
-miiv_61_bio.p.1'_sre -miiv_61_bio.p.2'_cet
-miiv_61_bio.p.1'_cet -miiv_61_bio.p.2'_pet
-miiv_62_bio.p.1'_pon -miiv_62_bio.p.2'_uto
-miiv_62_bio.p.1'_uto -miiv_62_bio.p.2'_sre
-miiv_62_bio.p.1'_sre -miiv_62_bio.p.2'_cet
-miiv_62_bio.p.1'_cet -miiv_62_bio.p.2'_pet
-kusa_63_bio.p.1'_pon -kusa_63_bio.p.2'_uto
-kusa_63_bio.p.1'_uto -kusa_63_bio.p.2'_sre
-kusa_63_bio.p.1'_sre -kusa_63_bio.p.2'_cet
-kusa_63_bio.p.1'_cet -kusa_63_bio.p.2'_pet
-kusa_64_bio.p.1'_pon -kusa_64_bio.p.2'_uto
-kusa_64_bio.p.1'_uto -kusa_64_bio.p.2'_sre
-kusa_64_bio.p.1'_sre -kusa_64_bio.p.2'_cet
-kusa_64_bio.p.1'_cet -kusa_64_bio.p.2'_pet
-kusa_71_bio.p.1'_pon -kusa_71_bio.p.2'_uto
-kusa_71_bio.p.1'_uto -kusa_71_bio.p.2'_sre
-kusa_71_bio.p.1'_sre -kusa_71_bio.p.2'_cet
-kusa_71_bio.p.1'_cet -kusa_71_bio.p.2'_pet
-kusa_72_bio.p.1'_pon -kusa_72_bio.p.2'_uto
-kusa_72_bio.p.1'_uto -kusa_72_bio.p.2'_sre
-kusa_72_bio.p.1'_sre -kusa_72_bio.p.2'_cet
-kusa_72_bio.p.1'_cet -kusa_72_bio.p.2'_pet
-kusa_73_bio.p.1'_pon -kusa_73_bio.p.2'_uto
-kusa_73_bio.p.1'_uto -kusa_73_bio.p.2'_sre
-kusa_73_bio.p.1'_sre -kusa_73_bio.p.2'_cet
-kusa_73_bio.p.1'_cet -kusa_73_bio.p.2'_pet
-kusa_74_bio.p.1'_pon -kusa_74_bio.p.2'_uto
-kusa_74_bio.p.1'_uto -kusa_74_bio.p.2'_sre
-kusa_74_bio.p.1'_sre -kusa_74_bio.p.2'_cet
-kusa_74_bio.p.1'_cet -kusa_74_bio.p.2'_pet
-miiv_81_bio.p.1'_pon -miiv_81_bio.p.2'_uto
-miiv_81_bio.p.1'_uto -miiv_81_bio.p.2'_sre
-miiv_81_bio.p.1'_sre -miiv_81_bio.p.2'_cet
-miiv_81_bio.p.1'_cet -miiv_81_bio.p.2'_pet
-miiv_82_bio.p.1'_pon -miiv_82_bio.p.2'_uto
-miiv_82_bio.p.1'_uto -miiv_82_bio.p.2'_sre
-miiv_82_bio.p.1'_sre -miiv_82_bio.p.2'_cet
-miiv_82_bio.p.1'_cet -miiv_82_bio.p.2'_pet
-miiv_83_bio.p.1'_pon -miiv_83_bio.p.2'_uto
-miiv_83_bio.p.1'_uto -miiv_83_bio.p.2'_sre
-miiv_83_bio.p.1'_sre -miiv_83_bio.p.2'_cet
-miiv_83_bio.p.1'_cet -miiv_83_bio.p.2'_pet
-miiv_84_bio.p.1'_pon -miiv_84_bio.p.2'_uto
-miiv_84_bio.p.1'_uto -miiv_84_bio.p.2'_sre
-miiv_84_bio.p.1'_sre -miiv_84_bio.p.2'_cet
-miiv_84_bio.p.1'_cet -miiv_84_bio.p.2'_pet
//
-trima_61_ist.p.1'_pon -trima_61_ist.p.2'_uto
-trima_61_ist.p.1'_uto -trima_61_ist.p.2'_sre
-trima_61_ist.p.1'_sre -trima_61_ist.p.2'_cet
-trima_61_ist.p.1'_cet -trima_61_ist.p.2'_pet
-trima_62_ist.p.1'_pon -trima_62_ist.p.2'_uto
-trima_62_ist.p.1'_uto -trima_62_ist.p.2'_sre
-trima_62_ist.p.1'_sre -trima_62_ist.p.2'_cet
-trima_62_ist.p.1'_cet -trima_62_ist.p.2'_pet
-kove_63_ist.p.1'_pon -kove_63_ist.p.2'_uto
-kove_63_ist.p.1'_uto -kove_63_ist.p.2'_sre
-kove_63_ist.p.1'_sre -kove_63_ist.p.2'_cet
-kove_63_ist.p.1'_cet -kove_63_ist.p.2'_pet
-kove_64_ist.p.1'_pon -kove_64_ist.p.2'_uto
-kove_64_ist.p.1'_uto -kove_64_ist.p.2'_sre
-kove_64_ist.p.1'_sre -kove_64_ist.p.2'_cet
-kove_64_ist.p.1'_cet -kove_64_ist.p.2'_pet
-kove_71_ist.p.1'_pon -kove_71_ist.p.2'_uto
-kove_71_ist.p.1'_uto -kove_71_ist.p.2'_sre
-kove_71_ist.p.1'_sre -kove_71_ist.p.2'_cet
-kove_71_ist.p.1'_cet -kove_71_ist.p.2'_pet
-kove_72_ist.p.1'_pon -kove_72_ist.p.2'_uto
-kove_72_ist.p.1'_uto -kove_72_ist.p.2'_sre
-kove_72_ist.p.1'_sre -kove_72_ist.p.2'_cet
-kove_72_ist.p.1'_cet -kove_72_ist.p.2'_pet
-kove_73_ist.p.1'_pon -kove_73_ist.p.2'_uto
-kove_73_ist.p.1'_uto -kove_73_ist.p.2'_sre
-kove_73_ist.p.1'_sre -kove_73_ist.p.2'_cet
-kove_73_ist.p.1'_cet -kove_73_ist.p.2'_pet
-kove_74_ist.p.1'_pon -kove_74_ist.p.2'_uto
-kove_74_ist.p.1'_uto -kove_74_ist.p.2'_sre
-kove_74_ist.p.1'_sre -kove_74_ist.p.2'_cet
-kove_74_ist.p.1'_cet -kove_74_ist.p.2'_pet
-kove_81_ist.p.1'_pon -kove_81_ist.p.2'_uto
-kove_81_ist.p.1'_uto -kove_81_ist.p.2'_sre
-kove_81_ist.p.1'_sre -kove_81_ist.p.2'_cet
-kove_81_ist.p.1'_cet -kove_81_ist.p.2'_pet
-kove_82_ist.p.1'_pon -kove_82_ist.p.2'_uto
-kove_82_ist.p.1'_uto -kove_82_ist.p.2'_sre
-kove_82_ist.p.1'_sre -kove_82_ist.p.2'_cet
-kove_82_ist.p.1'_cet -kove_82_ist.p.2'_pet
-kove_83_ist.p.1'_pon -kove_83_ist.p.2'_uto
-kove_83_ist.p.1'_uto -kove_83_ist.p.2'_sre
-kove_83_ist.p.1'_sre -kove_83_ist.p.2'_cet
-kove_83_ist.p.1'_cet -kove_83_ist.p.2'_pet
-kove_84_ist.p.1'_pon -kove_84_ist.p.2'_uto
-kove_84_ist.p.1'_uto -kove_84_ist.p.2'_sre
-kove_84_ist.p.1'_sre -kove_84_ist.p.2'_cet
-kove_84_ist.p.1'_cet -kove_84_ist.p.2'_pet
//
-arsa_61_geo.p.1'_pon -arsa_61_geo.p.2'_uto
-arsa_61_geo.p.1'_uto -arsa_61_geo.p.2'_sre
-arsa_61_geo.p.1'_sre -arsa_61_geo.p.2'_cet
-arsa_61_geo.p.1'_cet -arsa_61_geo.p.2'_pet
-arsa_62_geo.p.1'_pon -arsa_62_geo.p.2'_uto
-arsa_62_geo.p.1'_uto -arsa_62_geo.p.2'_sre
-arsa_62_geo.p.1'_sre -arsa_62_geo.p.2'_cet
-arsa_62_geo.p.1'_cet -arsa_62_geo.p.2'_pet
-arsa_63_geo.p.1'_pon -arsa_63_geo.p.2'_uto
-arsa_63_geo.p.1'_uto -arsa_63_geo.p.2'_sre
-arsa_63_geo.p.1'_sre -arsa_63_geo.p.2'_cet
-arsa_63_geo.p.1'_cet -arsa_63_geo.p.2'_pet
-arsa_64_geo.p.1'_pon -arsa_64_geo.p.2'_uto
-arsa_64_geo.p.1'_uto -arsa_64_geo.p.2'_sre
-arsa_64_geo.p.1'_sre -arsa_64_geo.p.2'_cet
-arsa_64_geo.p.1'_cet -arsa_64_geo.p.2'_pet
-arsa_71_geo.p.1'_pon -arsa_71_geo.p.2'_uto
-arsa_71_geo.p.1'_uto -arsa_71_geo.p.2'_sre
-arsa_71_geo.p.1'_sre -arsa_71_geo.p.2'_cet
-arsa_71_geo.p.1'_cet -arsa_71_geo.p.2'_pet
-arsa_72_geo.p.1'_pon -arsa_72_geo.p.2'_uto
-arsa_72_geo.p.1'_uto -arsa_72_geo.p.2'_sre
-arsa_72_geo.p.1'_sre -arsa_72_geo.p.2'_cet
-arsa_72_geo.p.1'_cet -arsa_72_geo.p.2'_pet
-arsa_73_geo.p.1'_pon -arsa_73_geo.p.2'_uto
-arsa_73_geo.p.1'_uto -arsa_73_geo.p.2'_sre
-arsa_73_geo.p.1'_sre -arsa_73_geo.p.2'_cet
-arsa_73_geo.p.1'_cet -arsa_73_geo.p.2'_pet
-arsa_74_geo.p.1'_pon -arsa_74_geo.p.2'_uto
-arsa_74_geo.p.1'_uto -arsa_74_geo.p.2'_sre
-arsa_74_geo.p.1'_sre -arsa_74_geo.p.2'_cet
-arsa_74_geo.p.1'_cet -arsa_74_geo.p.2'_pet
-joma_81_geo.p.1'_pon -joma_81_geo.p.2'_uto
-joma_81_geo.p.1'_uto -joma_81_geo.p.2'_sre
-joma_81_geo.p.1'_sre -joma_81_geo.p.2'_cet
-joma_81_geo.p.1'_cet -joma_81_geo.p.2'_pet
-joma_82_geo.p.1'_pon -joma_82_geo.p.2'_uto
-joma_82_geo.p.1'_uto -joma_82_geo.p.2'_sre
-joma_82_geo.p.1'_sre -joma_82_geo.p.2'_cet
-joma_82_geo.p.1'_cet -joma_82_geo.p.2'_pet
-joma_83_geo.p.1'_pon -joma_83_geo.p.2'_uto
-joma_83_geo.p.1'_uto -joma_83_geo.p.2'_sre
-joma_83_geo.p.1'_sre -joma_83_geo.p.2'_cet
